total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy
180,80,0.6,0.2,3,5,0.937
180,80,0.6,0.2,3,7,0.9481
180,80,0.6,0.2,5,3,0.9244
180,80,0.6,0.2,5,5,0.8989
180,80,0.6,0.2,5,7,0.9244
180,80,0.6,0.2,7,3,0.9286
180,80,0.6,0.2,7,5,0.9389
180,80,0.6,0.2,7,7,0.9587
180,80,0.6,0.2,9,3,0.9444
180,80,0.6,0.2,9,5,0.9432
180,80,0.6,0.2,9,7,0.9309
180,80,0.6,0.2,11,3,0.9404
180,80,0.6,0.2,11,5,0.9364
180,80,0.6,0.2,11,7,0.9449
180,80,0.6,0.4,3,3,0.9093
180,80,0.6,0.4,3,5,0.9463
180,80,0.6,0.4,3,7,0.95
180,80,0.6,0.4,5,3,0.9367
180,80,0.6,0.4,5,5,0.9378
180,80,0.6,0.4,5,7,0.9578
180,80,0.6,0.4,7,3,0.9532
180,80,0.6,0.4,7,5,0.95
180,80,0.6,0.4,7,7,0.9444
180,80,0.6,0.4,9,3,0.9401
180,80,0.6,0.4,9,5,0.9481
180,80,0.6,0.4,9,7,0.9698
180,80,0.6,0.4,11,3,0.949
180,80,0.6,0.4,11,5,0.9429
180,80,0.6,0.4,11,7,0.9409
180,80,0.6,0.6,3,3,0.9185
180,80,0.6,0.6,3,5,0.9463
180,80,0.6,0.6,3,7,0.9426
180,80,0.6,0.6,5,3,0.9311
180,80,0.6,0.6,5,5,0.9444
180,80,0.6,0.6,5,7,0.9678
180,80,0.6,0.6,7,3,0.9421
180,80,0.6,0.6,7,5,0.9516
180,80,0.6,0.6,7,7,0.9405
180,80,0.6,0.6,9,3,0.0
180,80,0.6,0.6,9,5,0.9284
180,80,0.6,0.6,9,7,0.9377
180,80,0.6,0.6,11,3,0.0
180,80,0.6,0.6,11,5,0.9379
180,80,0.6,0.6,11,7,0.953
180,80,0.6,0.8,3,3,0.9111
180,80,0.6,0.8,3,5,0.9407
180,80,0.6,0.8,3,7,0.9593
180,80,0.6,0.8,5,3,0.8967
180,80,0.6,0.8,5,5,0.9267
180,80,0.6,0.8,5,7,0.9578
180,80,0.6,0.8,7,3,0.9175
180,80,0.6,0.8,7,5,0.931
180,80,0.6,0.8,7,7,0.9294
180,80,0.6,0.8,9,3,0.0
180,80,0.6,0.8,9,5,0.9401
180,80,0.6,0.8,9,7,0.9562
180,80,0.6,0.8,11,3,0.0
180,80,0.6,0.8,11,5,0.0
180,80,0.6,0.8,11,7,0.9354
180,80,0.8,0.2,3,3,0.9259
180,80,0.8,0.2,3,5,0.913
180,80,0.8,0.2,3,7,0.937
180,80,0.8,0.2,5,3,0.9156
180,80,0.8,0.2,5,5,0.9356
180,80,0.8,0.2,5,7,0.9322
180,80,0.8,0.2,7,3,0.923
180,80,0.8,0.2,7,5,0.9389
180,80,0.8,0.2,7,7,0.9262
180,80,0.8,0.2,9,3,0.8944
180,80,0.8,0.2,9,5,0.9352
180,80,0.8,0.2,9,7,0.9358
180,80,0.8,0.2,11,3,0.9212
180,80,0.8,0.2,11,5,0.9364
180,80,0.8,0.2,11,7,0.9424
180,80,0.8,0.4,3,3,0.9222
180,80,0.8,0.4,3,5,0.9037
180,80,0.8,0.4,3,7,0.9444
180,80,0.8,0.4,5,3,0.9056
180,80,0.8,0.4,5,5,0.9011
180,80,0.8,0.4,5,7,0.94
180,80,0.8,0.4,7,3,0.9214
180,80,0.8,0.4,7,5,0.9071
180,80,0.8,0.4,7,7,0.9183
180,80,0.8,0.4,9,3,0.8938
180,80,0.8,0.4,9,5,0.9198
180,80,0.8,0.4,9,7,0.9216
180,80,0.8,0.4,11,3,0.9263
180,80,0.8,0.4,11,5,0.9364
180,80,0.8,0.4,11,7,0.9571
180,80,0.8,0.6,3,3,0.9222
180,80,0.8,0.6,3,5,0.9167
180,80,0.8,0.6,3,7,0.937
180,80,0.8,0.6,5,3,0.9122
180,80,0.8,0.6,5,5,0.9189
180,80,0.8,0.6,5,7,0.9178
180,80,0.8,0.6,7,3,0.9278
180,80,0.8,0.6,7,5,0.9159
180,80,0.8,0.6,7,7,0.9222
180,80,0.8,0.6,9,3,0.9296
180,80,0.8,0.6,9,5,0.9216
180,80,0.8,0.6,9,7,0.9364
180,80,0.8,0.6,11,3,0.0
180,80,0.8,0.6,11,5,0.0
180,80,0.8,0.6,11,7,0.9308
180,80,0.8,0.8,3,3,0.9222
180,80,0.8,0.8,3,5,0.9315
180,80,0.8,0.8,3,7,0.9204
180,80,0.8,0.8,5,3,0.91
180,80,0.8,0.8,5,5,0.92
180,80,0.8,0.8,5,7,0.9278
180,80,0.8,0.8,7,3,0.9024
180,80,0.8,0.8,7,5,0.9246
180,80,0.8,0.8,7,7,0.9238
180,80,0.8,0.8,9,3,0.0
180,80,0.8,0.8,9,5,0.0
180,80,0.8,0.8,9,7,0.9216
180,80,0.8,0.8,11,3,0.0
180,80,0.8,0.8,11,5,0.0
180,80,0.8,0.8,11,7,0.0
180,90,0.2,0.2,3,3,0.9611
180,90,0.2,0.2,3,5,0.9648
180,90,0.2,0.2,3,7,0.9648
180,90,0.2,0.2,5,3,0.9544
180,90,0.2,0.2,5,5,0.95
180,90,0.2,0.2,5,7,0.9711
180,90,0.2,0.2,7,3,0.95
180,90,0.2,0.2,7,5,0.9643
180,90,0.2,0.2,7,7,0.973
180,90,0.2,0.2,9,3,0.9611
180,90,0.2,0.2,9,5,0.9586
180,90,0.2,0.2,9,7,0.9722
180,90,0.2,0.2,11,3,0.9712
180,90,0.2,0.2,11,5,0.9515
180,90,0.2,0.2,11,7,0.9702
180,90,0.2,0.4,3,3,0.9481
180,90,0.2,0.4,3,5,0.9667
180,90,0.2,0.4,3,7,0.9704
180,90,0.2,0.4,5,3,0.9622
180,90,0.2,0.4,5,5,0.9578
180,90,0.2,0.4,5,7,0.9778
180,90,0.2,0.4,7,3,0.9587
180,90,0.2,0.4,7,5,0.9571
180,90,0.2,0.4,7,7,0.969
180,90,0.2,0.4,9,3,0.9667
180,90,0.2,0.4,9,5,0.9765
180,90,0.2,0.4,9,7,0.9593
180,90,0.2,0.4,11,3,0.9581
180,90,0.2,0.4,11,5,0.9646
180,90,0.2,0.4,11,7,0.9697
180,90,0.2,0.6,3,3,0.9481
180,90,0.2,0.6,3,5,0.963
180,90,0.2,0.6,3,7,0.9759
180,90,0.2,0.6,5,3,0.9511
180,90,0.2,0.6,5,5,0.9556
180,90,0.2,0.6,5,7,0.9678
180,90,0.2,0.6,7,3,0.9595
180,90,0.2,0.6,7,5,0.9778
180,90,0.2,0.6,7,7,0.9635
180,90,0.2,0.6,9,3,0.9617
180,90,0.2,0.6,9,5,0.971
180,90,0.2,0.6,9,7,0.9784
180,90,0.2,0.6,11,3,0.9641
180,90,0.2,0.6,11,5,0.9581
180,90,0.2,0.6,11,7,0.9778
180,90,0.2,0.8,3,3,0.9352
180,90,0.2,0.8,3,5,0.9796
180,90,0.2,0.8,3,7,0.9722
180,90,0.2,0.8,5,3,0.9556
180,90,0.2,0.8,5,5,0.9567
180,90,0.2,0.8,5,7,0.9689
180,90,0.2,0.8,7,3,0.9532
180,90,0.2,0.8,7,5,0.95
180,90,0.2,0.8,7,7,0.9722
180,90,0.2,0.8,9,3,0.934
180,90,0.2,0.8,9,5,0.9549
180,90,0.2,0.8,9,7,0.9759
180,90,0.2,0.8,11,3,0.0
180,90,0.2,0.8,11,5,0.9455
180,90,0.2,0.8,11,7,0.9616
180,90,0.4,0.2,3,3,0.9685
180,90,0.4,0.2,3,5,0.9519
180,90,0.4,0.2,3,7,0.9481
180,90,0.4,0.2,5,3,0.9522
180,90,0.4,0.2,5,5,0.9644
180,90,0.4,0.2,5,7,0.9556
180,90,0.4,0.2,7,3,0.946
180,90,0.4,0.2,7,5,0.9444
180,90,0.4,0.2,7,7,0.9468
180,90,0.4,0.2,9,3,0.95
180,90,0.4,0.2,9,5,0.9574
180,90,0.4,0.2,9,7,0.9704
180,90,0.4,0.2,11,3,0.9586
180,90,0.4,0.2,11,5,0.9465
180,90,0.4,0.2,11,7,0.9596
180,90,0.4,0.4,3,3,0.9463
180,90,0.4,0.4,3,5,0.937
180,90,0.4,0.4,3,7,0.9556
180,90,0.4,0.4,5,3,0.9422
180,90,0.4,0.4,5,5,0.9422
180,90,0.4,0.4,5,7,0.9489
180,90,0.4,0.4,7,3,0.95
180,90,0.4,0.4,7,5,0.9659
180,90,0.4,0.4,7,7,0.9643
180,90,0.4,0.4,9,3,0.9556
180,90,0.4,0.4,9,5,0.9457
180,90,0.4,0.4,9,7,0.9525
180,90,0.4,0.4,11,3,0.946
180,90,0.4,0.4,11,5,0.9444
180,90,0.4,0.4,11,7,0.9485
180,90,0.4,0.6,3,3,0.937
180,90,0.4,0.6,3,5,0.963
180,90,0.4,0.6,3,7,0.9537
180,90,0.4,0.6,5,3,0.9411
180,90,0.4,0.6,5,5,0.9456
180,90,0.4,0.6,5,7,0.9456
180,90,0.4,0.6,7,3,0.9381
180,90,0.4,0.6,7,5,0.9405
180,90,0.4,0.6,7,7,0.9611
180,90,0.4,0.6,9,3,0.9432
180,90,0.4,0.6,9,5,0.9611
180,90,0.4,0.6,9,7,0.958
180,90,0.4,0.6,11,3,0.949
180,90,0.4,0.6,11,5,0.9556
180,90,0.4,0.6,11,7,0.9556
180,90,0.4,0.8,3,3,0.9463
180,90,0.4,0.8,3,5,0.9444
180,90,0.4,0.8,3,7,0.9389
180,90,0.4,0.8,5,3,0.9378
180,90,0.4,0.8,5,5,0.9578
180,90,0.4,0.8,5,7,0.9578
180,90,0.4,0.8,7,3,0.9333
180,90,0.4,0.8,7,5,0.9444
180,90,0.4,0.8,7,7,0.9579
180,90,0.4,0.8,9,3,0.9531
180,90,0.4,0.8,9,5,0.9451
180,90,0.4,0.8,9,7,0.9506
180,90,0.4,0.8,11,3,0.0
180,90,0.4,0.8,11,5,0.954
180,90,0.4,0.8,11,7,0.951
180,90,0.6,0.2,3,3,0.9667
180,90,0.6,0.2,3,5,0.9333
180,90,0.6,0.2,3,7,0.9574
180,90,0.6,0.2,5,3,0.9289
180,90,0.6,0.2,5,5,0.9167
180,90,0.6,0.2,5,7,0.9233
180,90,0.6,0.2,7,3,0.9286
180,90,0.6,0.2,7,5,0.9563
180,90,0.6,0.2,7,7,0.9429
180,90,0.6,0.2,9,3,0.9241
180,90,0.6,0.2,9,5,0.9333
180,90,0.6,0.2,9,7,0.9463
180,90,0.6,0.2,11,3,0.9354
180,90,0.6,0.2,11,5,0.9354
180,90,0.6,0.2,11,7,0.9515
180,90,0.6,0.4,3,3,0.9148
180,90,0.6,0.4,3,5,0.9259
180,90,0.6,0.4,3,7,0.9333
180,90,0.6,0.4,5,3,0.9278
180,90,0.6,0.4,5,5,0.9244
180,90,0.6,0.4,5,7,0.9467
180,90,0.6,0.4,7,3,0.9325
180,90,0.6,0.4,7,5,0.9508
180,90,0.6,0.4,7,7,0.9317
180,90,0.6,0.4,9,3,0.9216
180,90,0.6,0.4,9,5,0.9309
180,90,0.6,0.4,9,7,0.9407
180,90,0.6,0.4,11,3,0.9444
180,90,0.6,0.4,11,5,0.9424
180,90,0.6,0.4,11,7,0.9409
180,90,0.6,0.6,3,3,0.9352
180,90,0.6,0.6,3,5,0.9333
180,90,0.6,0.6,3,7,0.9167
180,90,0.6,0.6,5,3,0.9411
180,90,0.6,0.6,5,5,0.9167
180,90,0.6,0.6,5,7,0.9533
180,90,0.6,0.6,7,3,0.9389
180,90,0.6,0.6,7,5,0.9198
180,90,0.6,0.6,7,7,0.9389
180,90,0.6,0.6,9,3,0.9309
180,90,0.6,0.6,9,5,0.9469
180,90,0.6,0.6,9,7,0.9309
180,90,0.6,0.6,11,3,0.0
180,90,0.6,0.6,11,5,0.952
180,90,0.6,0.6,11,7,0.9434
180,90,0.6,0.8,3,3,0.9333
180,90,0.6,0.8,3,5,0.9389
180,90,0.6,0.8,3,7,0.9519
180,90,0.6,0.8,5,3,0.9333
180,90,0.6,0.8,5,5,0.9178
180,90,0.6,0.8,5,7,0.9489
180,90,0.6,0.8,7,3,0.9389
180,90,0.6,0.8,7,5,0.9413
180,90,0.6,0.8,7,7,0.9476
180,90,0.6,0.8,9,3,0.0
180,90,0.6,0.8,9,5,0.9506
180,90,0.6,0.8,9,7,0.9543
180,90,0.6,0.8,11,3,0.0
180,90,0.6,0.8,11,5,0.9434
180,90,0.6,0.8,11,7,0.9525
180,90,0.8,0.2,3,3,0.9019
180,90,0.8,0.2,3,5,0.9019
180,90,0.8,0.2,3,7,0.9259
180,90,0.8,0.2,5,3,0.8967
180,90,0.8,0.2,5,5,0.94
180,90,0.8,0.2,5,7,0.9322
180,90,0.8,0.2,7,3,0.9008
180,90,0.8,0.2,7,5,0.9222
180,90,0.8,0.2,7,7,0.9238
180,90,0.8,0.2,9,3,0.9265
180,90,0.8,0.2,9,5,0.9111
180,90,0.8,0.2,9,7,0.95
180,90,0.8,0.2,11,3,0.9303
180,90,0.8,0.2,11,5,0.9323
180,90,0.8,0.2,11,7,0.9182
180,90,0.8,0.4,3,3,0.8944
180,90,0.8,0.4,3,5,0.9407
180,90,0.8,0.4,3,7,0.95
180,90,0.8,0.4,5,3,0.9133
180,90,0.8,0.4,5,5,0.9156
180,90,0.8,0.4,5,7,0.93
180,90,0.8,0.4,7,3,0.9151
180,90,0.8,0.4,7,5,0.9381
180,90,0.8,0.4,7,7,0.9413
180,90,0.8,0.4,9,3,0.9241
180,90,0.8,0.4,9,5,0.9228
180,90,0.8,0.4,9,7,0.9525
180,90,0.8,0.4,11,3,0.9263
180,90,0.8,0.4,11,5,0.0
180,90,0.8,0.4,11,7,0.9348
180,90,0.8,0.6,3,3,0.9056
180,90,0.8,0.6,3,5,0.9074
180,90,0.8,0.6,3,7,0.9481
180,90,0.8,0.6,5,3,0.9089
180,90,0.8,0.6,5,5,0.9056
180,90,0.8,0.6,5,7,0.93
180,90,0.8,0.6,7,3,0.9175
180,90,0.8,0.6,7,5,0.9405
180,90,0.8,0.6,7,7,0.9246
180,90,0.8,0.6,9,3,0.8951
180,90,0.8,0.6,9,5,0.9086
180,90,0.8,0.6,9,7,0.9327
180,90,0.8,0.6,11,3,0.9232
180,90,0.8,0.6,11,5,0.0
180,90,0.8,0.6,11,7,0.9399
180,90,0.8,0.8,3,3,0.9167
180,90,0.8,0.8,3,5,0.8963
180,90,0.8,0.8,3,7,0.9444
180,90,0.8,0.8,5,3,0.9
180,90,0.8,0.8,5,5,0.9133
180,90,0.8,0.8,5,7,0.9344
180,90,0.8,0.8,7,3,0.9048
180,90,0.8,0.8,7,5,0.9119
180,90,0.8,0.8,7,7,0.9452
180,90,0.8,0.8,9,3,0.0
180,90,0.8,0.8,9,5,0.9315
180,90,0.8,0.8,9,7,0.0
180,90,0.8,0.8,11,3,0.0
180,90,0.8,0.8,11,5,0.0
180,90,0.8,0.8,11,7,0.0
180,100,0.2,0.2,3,3,0.9463
180,100,0.2,0.2,3,5,0.9556
180,100,0.2,0.2,3,7,0.9519
180,100,0.2,0.2,5,3,0.9567
180,100,0.2,0.2,5,5,0.98
180,100,0.2,0.2,5,7,0.9422
180,100,0.2,0.2,7,3,0.9468
180,100,0.2,0.2,7,5,0.9619
180,100,0.2,0.2,7,7,0.9659
180,100,0.2,0.2,9,3,0.9537
180,100,0.2,0.2,9,5,0.9636
180,100,0.2,0.2,9,7,0.9617
180,100,0.2,0.2,11,3,0.9747
180,100,0.2,0.2,11,5,0.9737
180,100,0.2,0.2,11,7,0.9707
180,100,0.2,0.4,3,3,0.9556
180,100,0.2,0.4,3,5,0.9685
180,100,0.2,0.4,3,7,0.9741
180,100,0.2,0.4,5,3,0.9433
180,100,0.2,0.4,5,5,0.9544
180,100,0.2,0.4,5,7,0.9644
180,100,0.2,0.4,7,3,0.9611
180,100,0.2,0.4,7,5,0.969
180,100,0.2,0.4,7,7,0.9683
180,100,0.2,0.4,9,3,0.958
180,100,0.2,0.4,9,5,0.9691
180,100,0.2,0.4,9,7,0.9691
180,100,0.2,0.4,11,3,0.9424
180,100,0.2,0.4,11,5,0.9631
180,100,0.2,0.4,11,7,0.9778
180,100,0.2,0.6,3,3,0.9537
180,100,0.2,0.6,3,5,0.9574
180,100,0.2,0.6,3,7,0.9741
180,100,0.2,0.6,5,3,0.9567
180,100,0.2,0.6,5,5,0.9556
180,100,0.2,0.6,5,7,0.97
180,100,0.2,0.6,7,3,0.9603
180,100,0.2,0.6,7,5,0.9706
180,100,0.2,0.6,7,7,0.9706
180,100,0.2,0.6,9,3,0.9617
180,100,0.2,0.6,9,5,0.9704
180,100,0.2,0.6,9,7,0.9716
180,100,0.2,0.6,11,3,0.9611
180,100,0.2,0.6,11,5,0.9646
180,100,0.2,0.6,11,7,0.9692
180,100,0.2,0.8,3,3,0.9611
180,100,0.2,0.8,3,5,0.9667
180,100,0.2,0.8,3,7,0.9852
180,100,0.2,0.8,5,3,0.9456
180,100,0.2,0.8,5,5,0.9544
180,100,0.2,0.8,5,7,0.9678
180,100,0.2,0.8,7,3,0.9595
180,100,0.2,0.8,7,5,0.9683
180,100,0.2,0.8,7,7,0.9587
180,100,0.2,0.8,9,3,0.9543
180,100,0.2,0.8,9,5,0.9673
180,100,0.2,0.8,9,7,0.9747
180,100,0.2,0.8,11,3,0.949
180,100,0.2,0.8,11,5,0.954
180,100,0.2,0.8,11,7,0.9677
180,100,0.4,0.2,3,3,0.9463
180,100,0.4,0.2,3,5,0.9667
180,100,0.4,0.2,3,7,0.9333
180,100,0.4,0.2,5,3,0.9489
180,100,0.4,0.2,5,5,0.9578
180,100,0.4,0.2,5,7,0.9422
180,100,0.4,0.2,7,3,0.9437
180,100,0.4,0.2,7,5,0.9571
180,100,0.4,0.2,7,7,0.9611
180,100,0.4,0.2,9,3,0.9389
180,100,0.4,0.2,9,5,0.958
180,100,0.4,0.2,9,7,0.9469
180,100,0.4,0.2,11,3,0.952
180,100,0.4,0.2,11,5,0.9611
180,100,0.4,0.2,11,7,0.9515
180,100,0.4,0.4,3,3,0.9426
180,100,0.4,0.4,3,5,0.9407
180,100,0.4,0.4,3,7,0.9611
180,100,0.4,0.4,5,3,0.9422
180,100,0.4,0.4,5,5,0.94
180,100,0.4,0.4,5,7,0.9589
180,100,0.4,0.4,7,3,0.9524
180,100,0.4,0.4,7,5,0.9389
180,100,0.4,0.4,7,7,0.9413
180,100,0.4,0.4,9,3,0.9315
180,100,0.4,0.4,9,5,0.9642
180,100,0.4,0.4,9,7,0.9457
180,100,0.4,0.4,11,3,0.951
180,100,0.4,0.4,11,5,0.9646
180,100,0.4,0.4,11,7,0.9591
180,100,0.4,0.6,3,3,0.9407
180,100,0.4,0.6,3,5,0.9556
180,100,0.4,0.6,3,7,0.9426
180,100,0.4,0.6,5,3,0.9278
180,100,0.4,0.6,5,5,0.9367
180,100,0.4,0.6,5,7,0.9556
180,100,0.4,0.6,7,3,0.9587
180,100,0.4,0.6,7,5,0.9484
180,100,0.4,0.6,7,7,0.9579
180,100,0.4,0.6,9,3,0.9401
180,100,0.4,0.6,9,5,0.9488
180,100,0.4,0.6,9,7,0.9586
180,100,0.4,0.6,11,3,0.0
180,100,0.4,0.6,11,5,0.9551
180,100,0.4,0.6,11,7,0.9646
180,100,0.4,0.8,3,3,0.9333
180,100,0.4,0.8,3,5,0.9704
180,100,0.4,0.8,3,7,0.9519
180,100,0.4,0.8,5,3,0.9389
180,100,0.4,0.8,5,5,0.9644
180,100,0.4,0.8,5,7,0.9611
180,100,0.4,0.8,7,3,0.946
180,100,0.4,0.8,7,5,0.923
180,100,0.4,0.8,7,7,0.9595
180,100,0.4,0.8,9,3,0.9296
180,100,0.4,0.8,9,5,0.9586
180,100,0.4,0.8,9,7,0.958
180,100,0.4,0.8,11,3,0.0
180,100,0.4,0.8,11,5,0.9505
180,100,0.4,0.8,11,7,0.9525
180,100,0.6,0.2,3,3,0.9389
180,100,0.6,0.2,3,5,0.95
180,100,0.6,0.2,3,7,0.9167
180,100,0.6,0.2,5,3,0.93
180,100,0.6,0.2,5,5,0.93
180,100,0.6,0.2,5,7,0.9478
180,100,0.6,0.2,7,3,0.9238
180,100,0.6,0.2,7,5,0.9421
180,100,0.6,0.2,7,7,0.931
180,100,0.6,0.2,9,3,0.9247
180,100,0.6,0.2,9,5,0.9444
180,100,0.6,0.2,9,7,0.9389
180,100,0.6,0.2,11,3,0.9298
180,100,0.6,0.2,11,5,0.9359
180,100,0.6,0.2,11,7,0.9308
180,100,0.6,0.4,3,3,0.9389
180,100,0.6,0.4,3,5,0.9259
180,100,0.6,0.4,3,7,0.9074
180,100,0.6,0.4,5,3,0.9244
180,100,0.6,0.4,5,5,0.9267
180,100,0.6,0.4,5,7,0.9489
180,100,0.6,0.4,7,3,0.923
180,100,0.6,0.4,7,5,0.9468
180,100,0.6,0.4,7,7,0.9667
180,100,0.6,0.4,9,3,0.921
180,100,0.6,0.4,9,5,0.9414
180,100,0.6,0.4,9,7,0.9623
180,100,0.6,0.4,11,3,0.9222
180,100,0.6,0.4,11,5,0.9328
180,100,0.6,0.4,11,7,0.9586
180,100,0.6,0.6,3,3,0.9333
180,100,0.6,0.6,3,5,0.9241
180,100,0.6,0.6,3,7,0.9333
180,100,0.6,0.6,5,3,0.9211
180,100,0.6,0.6,5,5,0.9189
180,100,0.6,0.6,5,7,0.9522
180,100,0.6,0.6,7,3,0.9357
180,100,0.6,0.6,7,5,0.927
180,100,0.6,0.6,7,7,0.9357
180,100,0.6,0.6,9,3,0.9173
180,100,0.6,0.6,9,5,0.9333
180,100,0.6,0.6,9,7,0.9519
180,100,0.6,0.6,11,3,0.9288
180,100,0.6,0.6,11,5,0.9217
180,100,0.6,0.6,11,7,0.9399
180,100,0.6,0.8,3,3,0.9204
180,100,0.6,0.8,3,5,0.9333
180,100,0.6,0.8,3,7,0.9481
180,100,0.6,0.8,5,3,0.9111
180,100,0.6,0.8,5,5,0.9511
180,100,0.6,0.8,5,7,0.9233
180,100,0.6,0.8,7,3,0.9214
180,100,0.6,0.8,7,5,0.9429
180,100,0.6,0.8,7,7,0.9254
180,100,0.6,0.8,9,3,0.9401
180,100,0.6,0.8,9,5,0.9321
180,100,0.6,0.8,9,7,0.9272
180,100,0.6,0.8,11,3,0.0
180,100,0.6,0.8,11,5,0.9359
180,100,0.6,0.8,11,7,0.9399
180,100,0.8,0.2,3,3,0.8944
180,100,0.8,0.2,3,5,0.9333
180,100,0.8,0.2,3,7,0.9204
180,100,0.8,0.2,5,3,0.9067
180,100,0.8,0.2,5,5,0.9067
180,100,0.8,0.2,5,7,0.9111
180,100,0.8,0.2,7,3,0.9127
180,100,0.8,0.2,7,5,0.9183
180,100,0.8,0.2,7,7,0.9444
180,100,0.8,0.2,9,3,0.9179
180,100,0.8,0.2,9,5,0.934
180,100,0.8,0.2,9,7,0.8957
180,100,0.8,0.2,11,3,0.9121
180,100,0.8,0.2,11,5,0.9061
180,100,0.8,0.2,11,7,0.9253
180,100,0.8,0.4,3,3,0.8926
180,100,0.8,0.4,3,5,0.9093
180,100,0.8,0.4,3,7,0.9463
180,100,0.8,0.4,5,3,0.9167
180,100,0.8,0.4,5,5,0.9156
180,100,0.8,0.4,5,7,0.94
180,100,0.8,0.4,7,3,0.9111
180,100,0.8,0.4,7,5,0.9222
180,100,0.8,0.4,7,7,0.9111
180,100,0.8,0.4,9,3,0.9389
180,100,0.8,0.4,9,5,0.9228
180,100,0.8,0.4,9,7,0.9315
180,100,0.8,0.4,11,3,0.9167
180,100,0.8,0.4,11,5,0.901
180,100,0.8,0.4,11,7,0.9485
180,100,0.8,0.6,3,3,0.9389
180,100,0.8,0.6,3,5,0.9278
180,100,0.8,0.6,3,7,0.8926
180,100,0.8,0.6,5,3,0.9189
180,100,0.8,0.6,5,5,0.9344
180,100,0.8,0.6,5,7,0.9344
180,100,0.8,0.6,7,3,0.9262
180,100,0.8,0.6,7,5,0.9357
180,100,0.8,0.6,7,7,0.9183
180,100,0.8,0.6,9,3,0.8951
180,100,0.8,0.6,9,5,0.9167
180,100,0.8,0.6,9,7,0.9346
180,100,0.8,0.6,11,3,0.9237
180,100,0.8,0.6,11,5,0.9364
180,100,0.8,0.6,11,7,0.9268
180,100,0.8,0.8,3,3,0.9037
180,100,0.8,0.8,3,5,0.8907
180,100,0.8,0.8,3,7,0.9074
180,100,0.8,0.8,5,3,0.8778
180,100,0.8,0.8,5,5,0.9011
180,100,0.8,0.8,5,7,0.9244
180,100,0.8,0.8,7,3,0.8992
180,100,0.8,0.8,7,5,0.9135
180,100,0.8,0.8,7,7,0.9389
180,100,0.8,0.8,9,3,0.9253
180,100,0.8,0.8,9,5,0.9451
180,100,0.8,0.8,9,7,0.9315
180,100,0.8,0.8,11,3,0.0
180,100,0.8,0.8,11,5,0.9389
180,100,0.8,0.8,11,7,0.9146
200,30,0.2,0.2,3,3,0.9517
200,30,0.2,0.2,3,5,0.9667
200,30,0.2,0.2,3,7,0.9683
200,30,0.2,0.2,5,3,0.975
200,30,0.2,0.2,5,5,0.0
200,30,0.2,0.2,5,7,0.98
200,30,0.2,0.2,7,3,0.0
200,30,0.2,0.2,7,5,0.9721
200,30,0.2,0.2,7,7,0.9779
200,30,0.2,0.2,9,3,0.0
200,30,0.2,0.2,9,5,0.0
200,30,0.2,0.2,9,7,0.0
200,30,0.2,0.2,11,3,0.0
200,30,0.2,0.2,11,5,0.0
200,30,0.2,0.2,11,7,0.0
200,30,0.2,0.4,3,3,0.9733
200,30,0.2,0.4,3,5,0.9783
200,30,0.2,0.4,3,7,0.9683
200,30,0.2,0.4,5,3,0.966
200,30,0.2,0.4,5,5,0.975
200,30,0.2,0.4,5,7,0.978
200,30,0.2,0.4,7,3,0.0
200,30,0.2,0.4,7,5,0.9743
200,30,0.2,0.4,7,7,0.9714
200,30,0.2,0.4,9,3,0.0
200,30,0.2,0.4,9,5,0.0
200,30,0.2,0.4,9,7,0.0
200,30,0.2,0.4,11,3,0.0
200,30,0.2,0.4,11,5,0.0
200,30,0.2,0.4,11,7,0.9777
200,30,0.2,0.6,3,3,0.9633
200,30,0.2,0.6,3,5,0.975
200,30,0.2,0.6,3,7,0.9733
200,30,0.2,0.6,5,3,0.976
200,30,0.2,0.6,5,5,0.985
200,30,0.2,0.6,5,7,0.985
200,30,0.2,0.6,7,3,0.0
200,30,0.2,0.6,7,5,0.0
200,30,0.2,0.6,7,7,0.0
200,30,0.2,0.6,9,3,0.0
200,30,0.2,0.6,9,5,0.0
200,30,0.2,0.6,9,7,0.0
200,30,0.2,0.6,11,3,0.0
200,30,0.2,0.6,11,5,0.0
200,30,0.2,0.6,11,7,0.0
200,30,0.2,0.8,3,3,0.9517
200,30,0.2,0.8,3,5,0.97
200,30,0.2,0.8,3,7,0.9633
200,30,0.2,0.8,5,3,0.949
200,30,0.2,0.8,5,5,0.0
200,30,0.2,0.8,5,7,0.978
200,30,0.2,0.8,7,3,0.0
200,30,0.2,0.8,7,5,0.0
200,30,0.2,0.8,7,7,0.9707
200,30,0.2,0.8,9,3,0.0
200,30,0.2,0.8,9,5,0.0
200,30,0.2,0.8,9,7,0.0
200,30,0.2,0.8,11,3,0.0
200,30,0.2,0.8,11,5,0.0
200,30,0.2,0.8,11,7,0.0
200,30,0.4,0.2,3,3,0.9483
200,30,0.4,0.2,3,5,0.9467
200,30,0.4,0.2,3,7,0.9567
200,30,0.4,0.2,5,3,0.95
200,30,0.4,0.2,5,5,0.959
200,30,0.4,0.2,5,7,0.969
200,30,0.4,0.2,7,3,0.0
200,30,0.4,0.2,7,5,0.9657
200,30,0.4,0.2,7,7,0.9664
200,30,0.4,0.2,9,3,0.0
200,30,0.4,0.2,9,5,0.9583
200,30,0.4,0.2,9,7,0.0
