total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.6,0.4,7,5,0.8314,2.1894,0.7861
50,20,0.6,0.4,7,7,0.9057,2.6826,0.8832
50,20,0.6,0.4,7,9,0.9029,3.0803,0.8985
50,20,0.6,0.4,7,11,0.9143,3.3467,0.911
50,20,0.6,0.4,9,3,0.8689,1.5604,0.8653
50,20,0.6,0.4,9,5,0.8822,2.2706,0.8766
50,20,0.6,0.4,9,7,0.8711,2.7347,0.8594
50,20,0.6,0.4,9,9,0.9244,3.1045,0.9209
50,20,0.6,0.4,9,11,0.9289,3.3233,0.9153
50,20,0.6,0.4,11,3,0.8691,1.4543,0.8493
50,20,0.6,0.4,11,5,0.88,2.2585,0.864
50,20,0.6,0.4,11,7,0.9055,2.5388,0.8812
50,20,0.6,0.4,11,9,0.9182,3.02,0.9127
50,20,0.6,0.4,11,11,0.9527,3.3267,0.937
50,20,0.6,0.6,3,3,0.88,1.4962,0.8725
50,20,0.6,0.6,3,5,0.9133,2.2651,0.9154
50,20,0.6,0.6,3,7,0.88,2.677,0.8648
50,20,0.6,0.6,3,9,0.9133,3.1289,0.9212
50,20,0.6,0.6,3,11,0.9467,3.3225,0.9387
50,20,0.6,0.6,5,3,0.836,1.5834,0.8363
50,20,0.6,0.6,5,5,0.888,2.3137,0.8872
50,20,0.6,0.6,5,7,0.892,2.7634,0.887
50,20,0.6,0.6,5,9,0.948,3.0275,0.9515
50,20,0.6,0.6,5,11,0.896,3.3337,0.8884
50,20,0.6,0.6,7,3,0.86,1.5691,0.8589
50,20,0.6,0.6,7,5,0.9257,2.1421,0.9179
50,20,0.6,0.6,7,7,0.8771,2.7276,0.8641
50,20,0.6,0.6,7,9,0.8943,2.9936,0.8765
50,20,0.6,0.6,7,11,0.9343,3.3063,0.9254
50,20,0.6,0.6,9,3,0.8733,1.5681,0.8702
50,20,0.6,0.6,9,5,0.9,2.2325,0.8991
50,20,0.6,0.6,9,7,0.9178,2.721,0.9031
50,20,0.6,0.6,9,9,0.8933,3.1093,0.8864
50,20,0.6,0.6,9,11,0.9156,3.3509,0.9061
50,20,0.6,0.6,11,3,0.8509,1.5713,0.849
50,20,0.6,0.6,11,5,0.8891,2.261,0.8871
50,20,0.6,0.6,11,7,0.9218,2.7152,0.9167
50,20,0.6,0.6,11,9,0.9436,2.9673,0.9201
50,20,0.6,0.6,11,11,0.9218,3.3087,0.9137
50,20,0.6,0.8,3,3,0.84,1.5789,0.8373
50,20,0.6,0.8,3,5,0.8733,2.2602,0.8637
50,20,0.6,0.8,3,7,0.8733,2.7128,0.8666
50,20,0.6,0.8,3,9,0.9267,2.9905,0.9113
50,20,0.6,0.8,3,11,0.9333,3.33,0.9351
50,20,0.6,0.8,5,3,0.916,1.5829,0.9157
50,20,0.6,0.8,5,5,0.88,2.2714,0.8759
50,20,0.6,0.8,5,7,0.924,2.7263,0.9226
50,20,0.6,0.8,5,9,0.912,3.1133,0.9075
50,20,0.6,0.8,5,11,0.944,3.2107,0.9348
50,20,0.6,0.8,7,3,0.88,1.5674,0.8797
50,20,0.6,0.8,7,5,0.8514,2.1667,0.8199
50,20,0.6,0.8,7,7,0.9286,2.7138,0.9159
50,20,0.6,0.8,7,9,0.9257,3.0362,0.9106
50,20,0.6,0.8,7,11,0.9543,3.2565,0.9404
50,20,0.6,0.8,9,3,0.8689,1.581,0.8684
50,20,0.6,0.8,9,5,0.8844,2.2689,0.8809
50,20,0.6,0.8,9,7,0.9156,2.7571,0.9106
50,20,0.6,0.8,9,9,0.9156,3.0765,0.9082
50,20,0.6,0.8,9,11,0.9356,3.3989,0.9345
50,20,0.6,0.8,11,3,0.9018,1.5762,0.9008
50,20,0.6,0.8,11,5,0.9127,2.2798,0.9108
50,20,0.6,0.8,11,7,0.8836,2.6863,0.8757
50,20,0.6,0.8,11,9,0.92,2.9815,0.9066
50,20,0.6,0.8,11,11,0.9273,3.2544,0.904
50,20,0.8,0.2,3,3,0.8333,1.5869,0.8333
50,20,0.8,0.2,3,5,0.86,2.3019,0.8576
50,20,0.8,0.2,3,7,0.8733,2.7459,0.8527
50,20,0.8,0.2,3,9,0.9067,2.9599,0.8822
