total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.8,0.6,5,9,0.0,0.0,0.0
50,20,0.8,0.6,5,11,0.956,3.3984,0.95
50,20,0.8,0.6,7,3,0.0,0.0,0.0
50,20,0.8,0.6,7,5,0.0,0.0,0.0
50,20,0.8,0.6,7,7,0.0,0.0,0.0
50,20,0.8,0.6,7,9,0.0,0.0,0.0
50,20,0.8,0.6,7,11,0.0,0.0,0.0
50,20,0.8,0.6,9,3,0.0,0.0,0.0
50,20,0.8,0.6,9,5,0.0,0.0,0.0
50,20,0.8,0.6,9,7,0.0,0.0,0.0
50,20,0.8,0.6,9,9,0.0,0.0,0.0
50,20,0.8,0.6,9,11,0.0,0.0,0.0
50,20,0.8,0.6,11,3,0.0,0.0,0.0
